Track,Frequency,Note,Key,Channel,Port
4,54581, Note_off_c,9,36,64,0
4,54600, Note_off_c,9,54,64,0
4,54720, Note_on_c,9,53,103,0
4,54720, Note_on_c,9,54,64,0
4,54721, Note_off_c,9,54,64,0
4,54721, Note_off_c,9,53,64,0
4,55060, Note_on_c,9,54,58,0
4,55060, Note_on_c,9,36,74,0
4,55061, Note_off_c,9,54,64,0
4,55080, Note_off_c,9,36,64,0
4,55200, Note_on_c,9,57,69,0
4,55200, Note_on_c,9,40,106,0
4,55200, Note_on_c,9,54,110,0
4,55201, Note_off_c,9,40,64,0
4,55201, Note_off_c,9,57,64,0
4,55220, Note_off_c,9,54,64,0
4,55540, Note_on_c,9,54,54,0
4,55540, Note_on_c,9,36,32,0
4,55541, Note_off_c,9,54,64,0
4,55560, Note_off_c,9,36,64,0
4,55680, Note_on_c,9,53,101,0
4,55680, Note_on_c,9,54,79,0
4,55681, Note_off_c,9,53,64,0
4,55700, Note_off_c,9,54,64,0
4,55700, Note_on_c,9,36,76,0
4,55701, Note_off_c,9,36,64,0
4,56020, Note_on_c,9,54,69,0
4,56040, Note_off_c,9,54,64,0
4,56160, Note_on_c,9,57,56,0
4,56160, Note_on_c,9,40,106,0
4,56160, Note_on_c,9,54,112,0
4,56161, Note_off_c,9,40,64,0
4,56161, Note_off_c,9,57,64,0
4,56180, Note_off_c,9,54,64,0
4,56500, Note_on_c,9,54,45,0
4,56500, Note_on_c,9,36,76,0
4,56520, Note_off_c,9,36,64,0
4,56520, Note_off_c,9,54,64,0
4,56640, Note_on_c,9,53,101,0
4,56640, Note_on_c,9,54,85,0
4,56641, Note_off_c,9,53,64,0
4,56660, Note_off_c,9,54,64,0
4,56980, Note_on_c,9,54,49,0
4,56980, Note_on_c,9,36,70,0
4,56981, Note_off_c,9,54,64,0
4,57000, Note_off_c,9,36,64,0
4,57120, Note_on_c,9,57,73,0
4,57120, Note_on_c,9,40,106,0
4,57120, Note_on_c,9,54,108,0
4,57121, Note_off_c,9,40,64,0
4,57121, Note_off_c,9,57,64,0
4,57140, Note_off_c,9,54,64,0
4,57460, Note_on_c,9,54,67,0
4,57460, Note_on_c,9,36,55,0
4,57461, Note_off_c,9,54,64,0
4,57480, Note_off_c,9,36,64,0
4,57600, Note_on_c,9,53,103,0
4,57600, Note_on_c,9,36,80,0
4,57600, Note_on_c,9,54,79,0
4,57601, Note_off_c,9,53,64,0
4,57620, Note_off_c,9,36,64,0
4,57620, Note_off_c,9,54,64,0
4,57940, Note_on_c,9,54,69,0
4,57941, Note_off_c,9,54,64,0
4,58080, Note_on_c,9,57,69,0
4,58080, Note_on_c,9,40,106,0
4,58080, Note_on_c,9,54,111,0
4,58081, Note_off_c,9,40,64,0
4,58081, Note_off_c,9,57,64,0
4,58100, Note_off_c,9,54,64,0
4,58420, Note_on_c,9,54,64,0
4,58420, Note_on_c,9,36,76,0
4,58421, Note_off_c,9,54,64,0
4,58440, Note_off_c,9,36,64,0
4,58560, Note_on_c,9,53,101,0
4,58560, Note_on_c,9,54,84,0
4,58561, Note_off_c,9,53,64,0
4,58580, Note_off_c,9,54,64,0
4,58900, Note_on_c,9,36,73,0
4,58900, Note_on_c,9,54,73,0
4,58900, Note_on_c,9,40,32,0
4,58901, Note_off_c,9,54,64,0
4,58901, Note_off_c,9,36,64,0
4,58920, Note_off_c,9,40,64,0
4,59040, Note_on_c,9,57,69,0
4,59040, Note_on_c,9,40,106,0
4,59040, Note_on_c,9,54,112,0
4,59041, Note_off_c,9,40,64,0
4,59041, Note_off_c,9,57,64,0
4,59060, Note_off_c,9,54,64,0
4,59380, Note_on_c,9,36,36,0
4,59380, Note_on_c,9,54,55,0
4,59381, Note_off_c,9,36,64,0
4,59400, Note_off_c,9,54,64,0
4,59520, Note_on_c,9,53,101,0
4,59520, Note_on_c,9,54,76,0
4,59520, Note_on_c,9,36,83,0
4,59521, Note_off_c,9,53,64,0
4,59540, Note_off_c,9,54,64,0
4,59540, Note_off_c,9,36,64,0
4,59840, Note_on_c,9,40,36,0
4,59841, Note_off_c,9,40,64,0
4,59860, Note_on_c,9,54,73,0
4,59880, Note_off_c,9,54,64,0
4,60000, Note_on_c,9,40,106,0
4,60000, Note_on_c,9,57,67,0
4,60000, Note_on_c,9,54,115,0
4,60001, Note_off_c,9,57,64,0
4,60001, Note_off_c,9,40,64,0
4,60020, Note_off_c,9,54,64,0
4,60340, Note_on_c,9,54,66,0
4,60340, Note_on_c,9,36,85,0
4,60341, Note_off_c,9,36,64,0
4,60341, Note_off_c,9,54,64,0
4,60480, Note_on_c,9,53,105,0
4,60480, Note_on_c,9,54,72,0
4,60481, Note_off_c,9,54,64,0
4,60481, Note_off_c,9,53,64,0
4,60800, Note_on_c,9,36,32,0
4,60820, Note_off_c,9,36,64,0
4,60820, Note_on_c,9,54,54,0
4,60821, Note_off_c,9,54,64,0
4,60960, Note_on_c,9,57,70,0
4,60960, Note_on_c,9,40,106,0
4,60960, Note_on_c,9,54,111,0
4,60961, Note_off_c,9,54,64,0
4,60961, Note_off_c,9,40,64,0
4,60961, Note_off_c,9,57,64,0
4,61300, Note_on_c,9,54,77,0
4,61300, Note_on_c,9,36,82,0
4,61320, Note_off_c,9,36,64,0
4,61320, Note_off_c,9,54,64,0
4,61440, Note_on_c,9,53,103,0
4,61440, Note_on_c,9,54,44,0
4,61441, Note_off_c,9,53,64,0
4,61460, Note_off_c,9,54,64,0
4,61460, Note_on_c,9,36,89,0
4,61461, Note_off_c,9,36,64,0
4,61780, Note_on_c,9,54,50,0
4,61800, Note_off_c,9,54,64,0
4,61920, Note_on_c,9,40,106,0
4,61920, Note_on_c,9,54,105,0
4,61920, Note_on_c,9,57,76,0
4,61921, Note_off_c,9,57,64,0
4,61921, Note_off_c,9,54,64,0
4,61921, Note_off_c,9,40,64,0
4,62260, Note_on_c,9,36,83,0
4,62260, Note_on_c,9,54,60,0
4,62261, Note_off_c,9,36,64,0
4,62280, Note_off_c,9,54,64,0
4,62400, Note_on_c,9,53,103,0
4,62400, Note_on_c,9,54,64,0
4,62401, Note_off_c,9,54,64,0
4,62401, Note_off_c,9,53,64,0
4,62740, Note_on_c,9,54,58,0
4,62740, Note_on_c,9,36,74,0
4,62741, Note_off_c,9,54,64,0
4,62760, Note_off_c,9,36,64,0
4,62880, Note_on_c,9,57,69,0
4,62880, Note_on_c,9,40,106,0
4,62880, Note_on_c,9,54,110,0
4,62881, Note_off_c,9,40,64,0
4,62881, Note_off_c,9,57,64,0
4,62900, Note_off_c,9,54,64,0
4,63220, Note_on_c,9,54,54,0
4,63220, Note_on_c,9,36,32,0
4,63221, Note_off_c,9,54,64,0
4,63240, Note_off_c,9,36,64,0
4,63360, Note_on_c,9,53,101,0
4,63360, Note_on_c,9,54,79,0
4,63361, Note_off_c,9,53,64,0
4,63380, Note_off_c,9,54,64,0
4,63380, Note_on_c,9,36,76,0
4,63381, Note_off_c,9,36,64,0
4,63700, Note_on_c,9,54,69,0
4,63720, Note_off_c,9,54,64,0
4,63840, Note_on_c,9,57,56,0
4,63840, Note_on_c,9,40,106,0
4,63840, Note_on_c,9,54,112,0
4,63841, Note_off_c,9,40,64,0
4,63841, Note_off_c,9,57,64,0
4,63860, Note_off_c,9,54,64,0
4,64180, Note_on_c,9,54,45,0
4,64180, Note_on_c,9,36,76,0
4,64200, Note_off_c,9,36,64,0
4,64200, Note_off_c,9,54,64,0
4,64320, Note_on_c,9,53,101,0
4,64320, Note_on_c,9,54,85,0
4,64321, Note_off_c,9,53,64,0
4,64340, Note_off_c,9,54,64,0
4,64660, Note_on_c,9,54,49,0
4,64660, Note_on_c,9,36,70,0
4,64661, Note_off_c,9,54,64,0
4,64680, Note_off_c,9,36,64,0
4,64800, Note_on_c,9,57,73,0
4,64800, Note_on_c,9,40,106,0
4,64800, Note_on_c,9,54,108,0
4,64801, Note_off_c,9,40,64,0
4,64801, Note_off_c,9,57,64,0
4,64820, Note_off_c,9,54,64,0
4,65140, Note_on_c,9,54,67,0
4,65140, Note_on_c,9,36,55,0
4,65141, Note_off_c,9,54,64,0
4,65160, Note_off_c,9,36,64,0
4,65280, Note_on_c,9,53,103,0
4,65280, Note_on_c,9,36,80,0
4,65280, Note_on_c,9,54,79,0
4,65281, Note_off_c,9,53,64,0
4,65300, Note_off_c,9,36,64,0
4,65300, Note_off_c,9,54,64,0
4,65620, Note_on_c,9,54,69,0
4,65621, Note_off_c,9,54,64,0
4,65760, Note_on_c,9,57,69,0
4,65760, Note_on_c,9,40,106,0
4,65760, Note_on_c,9,54,111,0
4,65761, Note_off_c,9,40,64,0
4,65761, Note_off_c,9,57,64,0
4,65780, Note_off_c,9,54,64,0
4,66100, Note_on_c,9,54,64,0
4,66100, Note_on_c,9,36,76,0
4,66101, Note_off_c,9,54,64,0
4,66120, Note_off_c,9,36,64,0
4,66240, Note_on_c,9,53,101,0
4,66240, Note_on_c,9,54,84,0
4,66241, Note_off_c,9,53,64,0
4,66260, Note_off_c,9,54,64,0
4,66580, Note_on_c,9,36,73,0
4,66580, Note_on_c,9,54,73,0
4,66580, Note_on_c,9,40,32,0
4,66581, Note_off_c,9,54,64,0
4,66581, Note_off_c,9,36,64,0
4,66600, Note_off_c,9,40,64,0
4,66720, Note_on_c,9,57,69,0
4,66720, Note_on_c,9,40,106,0
4,66720, Note_on_c,9,54,112,0
4,66721, Note_off_c,9,40,64,0
4,66721, Note_off_c,9,57,64,0
4,66740, Note_off_c,9,54,64,0
4,67060, Note_on_c,9,36,36,0
4,67060, Note_on_c,9,54,55,0
4,67061, Note_off_c,9,36,64,0
4,67080, Note_off_c,9,54,64,0
4,67200, Note_on_c,9,53,101,0
4,67200, Note_on_c,9,54,76,0
4,67200, Note_on_c,9,36,83,0
4,67201, Note_off_c,9,53,64,0
4,67220, Note_off_c,9,54,64,0
4,67220, Note_off_c,9,36,64,0
4,67520, Note_on_c,9,40,36,0
4,67521, Note_off_c,9,40,64,0
4,67540, Note_on_c,9,54,73,0
4,67560, Note_off_c,9,54,64,0
4,67680, Note_on_c,9,40,106,0
4,67680, Note_on_c,9,57,67,0
4,67680, Note_on_c,9,54,115,0
4,67681, Note_off_c,9,57,64,0
4,67681, Note_off_c,9,40,64,0
4,67700, Note_off_c,9,54,64,0
4,68020, Note_on_c,9,54,66,0
4,68020, Note_on_c,9,36,85,0
4,68021, Note_off_c,9,36,64,0
4,68021, Note_off_c,9,54,64,0
4,68160, Note_on_c,9,53,105,0
4,68160, Note_on_c,9,54,72,0
4,68161, Note_off_c,9,54,64,0
4,68161, Note_off_c,9,53,64,0
4,68480, Note_on_c,9,36,32,0
4,68500, Note_off_c,9,36,64,0
4,68500, Note_on_c,9,54,54,0
4,68501, Note_off_c,9,54,64,0
4,68640, Note_on_c,9,57,70,0
4,68640, Note_on_c,9,40,106,0
4,68640, Note_on_c,9,54,111,0
4,68641, Note_off_c,9,54,64,0
4,68641, Note_off_c,9,40,64,0
4,68641, Note_off_c,9,57,64,0
4,68980, Note_on_c,9,54,77,0
4,68980, Note_on_c,9,36,82,0
4,69000, Note_off_c,9,36,64,0
4,69000, Note_off_c,9,54,64,0
4,69120, Note_on_c,9,53,103,0
4,69120, Note_on_c,9,54,44,0
4,69121, Note_off_c,9,53,64,0
4,69140, Note_off_c,9,54,64,0
4,69140, Note_on_c,9,36,89,0
4,69141, Note_off_c,9,36,64,0
4,69460, Note_on_c,9,54,50,0
4,69480, Note_off_c,9,54,64,0
4,69600, Note_on_c,9,40,106,0
4,69600, Note_on_c,9,54,105,0
4,69600, Note_on_c,9,57,76,0
4,69601, Note_off_c,9,57,64,0
4,69601, Note_off_c,9,54,64,0
4,69601, Note_off_c,9,40,64,0
4,69940, Note_on_c,9,36,83,0
4,69940, Note_on_c,9,54,60,0
4,69941, Note_off_c,9,36,64,0
4,69960, Note_off_c,9,54,64,0
4,70080, Note_on_c,9,53,103,0
4,70080, Note_on_c,9,54,64,0
4,70081, Note_off_c,9,54,64,0
4,70081, Note_off_c,9,53,64,0
4,70420, Note_on_c,9,54,58,0
4,70420, Note_on_c,9,36,74,0
4,70421, Note_off_c,9,54,64,0
4,70440, Note_off_c,9,36,64,0
4,70560, Note_on_c,9,57,69,0
4,70560, Note_on_c,9,40,106,0
4,70560, Note_on_c,9,54,110,0
4,70561, Note_off_c,9,40,64,0
4,70561, Note_off_c,9,57,64,0
4,70580, Note_off_c,9,54,64,0
4,70900, Note_on_c,9,54,54,0
4,70900, Note_on_c,9,36,32,0
4,70901, Note_off_c,9,54,64,0
4,70920, Note_off_c,9,36,64,0
4,71040, Note_on_c,9,53,101,0
4,71040, Note_on_c,9,54,79,0
4,71041, Note_off_c,9,53,64,0
4,71060, Note_off_c,9,54,64,0
4,71060, Note_on_c,9,36,76,0
4,71061, Note_off_c,9,36,64,0
4,71380, Note_on_c,9,54,69,0
4,71400, Note_off_c,9,54,64,0
4,71520, Note_on_c,9,57,56,0
4,71520, Note_on_c,9,40,106,0
4,71520, Note_on_c,9,54,112,0
4,71521, Note_off_c,9,40,64,0
4,71521, Note_off_c,9,57,64,0
4,71540, Note_off_c,9,54,64,0
4,71860, Note_on_c,9,54,45,0
4,71860, Note_on_c,9,36,76,0
4,71880, Note_off_c,9,36,64,0
4,71880, Note_off_c,9,54,64,0
4,72000, Note_on_c,9,53,101,0
4,72000, Note_on_c,9,54,85,0
4,72001, Note_off_c,9,53,64,0
4,72020, Note_off_c,9,54,64,0
4,72340, Note_on_c,9,54,49,0
4,72340, Note_on_c,9,36,70,0
4,72341, Note_off_c,9,54,64,0
4,72360, Note_off_c,9,36,64,0
4,72480, Note_on_c,9,57,73,0
4,72480, Note_on_c,9,40,106,0
4,72480, Note_on_c,9,54,108,0
4,72481, Note_off_c,9,40,64,0
4,72481, Note_off_c,9,57,64,0
4,72500, Note_off_c,9,54,64,0
4,72820, Note_on_c,9,54,67,0
4,72820, Note_on_c,9,36,55,0
4,72821, Note_off_c,9,54,64,0
4,72840, Note_off_c,9,36,64,0
4,72960, Note_on_c,9,53,103,0
4,72960, Note_on_c,9,36,80,0
4,72960, Note_on_c,9,54,79,0
4,72961, Note_off_c,9,53,64,0
4,72980, Note_off_c,9,36,64,0
4,72980, Note_off_c,9,54,64,0
4,73300, Note_on_c,9,54,69,0
4,73301, Note_off_c,9,54,64,0
4,73440, Note_on_c,9,57,69,0
4,73440, Note_on_c,9,40,106,0
4,73440, Note_on_c,9,54,111,0
4,73441, Note_off_c,9,40,64,0
4,73441, Note_off_c,9,57,64,0
4,73460, Note_off_c,9,54,64,0
4,73780, Note_on_c,9,54,64,0
4,73780, Note_on_c,9,36,76,0
4,73781, Note_off_c,9,54,64,0
4,73800, Note_off_c,9,36,64,0
4,73920, Note_on_c,9,53,101,0
4,73920, Note_on_c,9,54,84,0
4,73921, Note_off_c,9,53,64,0
4,73940, Note_off_c,9,54,64,0
4,74260, Note_on_c,9,36,73,0
4,74260, Note_on_c,9,54,73,0
4,74260, Note_on_c,9,40,32,0
4,74261, Note_off_c,9,54,64,0
4,74261, Note_off_c,9,36,64,0
4,74280, Note_off_c,9,40,64,0
4,74400, Note_on_c,9,57,69,0
4,74400, Note_on_c,9,40,106,0
4,74400, Note_on_c,9,54,112,0
4,74401, Note_off_c,9,40,64,0
4,74401, Note_off_c,9,57,64,0
4,74420, Note_off_c,9,54,64,0
4,74740, Note_on_c,9,36,36,0
4,74740, Note_on_c,9,54,55,0
4,74741, Note_off_c,9,36,64,0
4,74760, Note_off_c,9,54,64,0
4,74880, Note_on_c,9,53,101,0
4,74880, Note_on_c,9,54,76,0
4,74880, Note_on_c,9,36,83,0
4,74881, Note_off_c,9,53,64,0
4,74900, Note_off_c,9,54,64,0
4,74900, Note_off_c,9,36,64,0
4,75200, Note_on_c,9,40,36,0
4,75201, Note_off_c,9,40,64,0
4,75220, Note_on_c,9,54,73,0
4,75240, Note_off_c,9,54,64,0
4,75360, Note_on_c,9,40,106,0
4,75360, Note_on_c,9,57,67,0
4,75360, Note_on_c,9,54,115,0
4,75361, Note_off_c,9,57,64,0
4,75361, Note_off_c,9,40,64,0
4,75380, Note_off_c,9,54,64,0
4,75700, Note_on_c,9,54,66,0
4,75700, Note_on_c,9,36,85,0
4,75701, Note_off_c,9,36,64,0
4,75701, Note_off_c,9,54,64,0
4,75840, Note_on_c,9,53,105,0
4,75840, Note_on_c,9,54,72,0
4,75841, Note_off_c,9,54,64,0
4,75841, Note_off_c,9,53,64,0
4,76160, Note_on_c,9,36,32,0
4,76180, Note_off_c,9,36,64,0
4,76180, Note_on_c,9,54,54,0
4,76181, Note_off_c,9,54,64,0
4,76320, Note_on_c,9,57,70,0
4,76320, Note_on_c,9,40,106,0
4,76320, Note_on_c,9,54,111,0
4,76321, Note_off_c,9,54,64,0
4,76321, Note_off_c,9,40,64,0
4,76321, Note_off_c,9,57,64,0
4,76660, Note_on_c,9,54,77,0
4,76660, Note_on_c,9,36,82,0
4,76680, Note_off_c,9,36,64,0
4,76680, Note_off_c,9,54,64,0
4,76800, Note_on_c,9,53,103,0
4,76800, Note_on_c,9,54,44,0
4,76801, Note_off_c,9,53,64,0
4,76820, Note_off_c,9,54,64,0
4,76820, Note_on_c,9,36,89,0
4,76821, Note_off_c,9,36,64,0
4,77140, Note_on_c,9,54,50,0
4,77160, Note_off_c,9,54,64,0
4,77280, Note_on_c,9,40,106,0
4,77280, Note_on_c,9,54,105,0
4,77280, Note_on_c,9,57,76,0
4,77281, Note_off_c,9,57,64,0
4,77281, Note_off_c,9,54,64,0
4,77281, Note_off_c,9,40,64,0
4,77620, Note_on_c,9,36,83,0
4,77620, Note_on_c,9,54,60,0
4,77621, Note_off_c,9,36,64,0
4,77640, Note_off_c,9,54,64,0
4,77760, Note_on_c,9,53,103,0
4,77760, Note_on_c,9,54,64,0
4,77761, Note_off_c,9,54,64,0
4,77761, Note_off_c,9,53,64,0
4,78100, Note_on_c,9,54,58,0
4,78100, Note_on_c,9,36,74,0
4,78101, Note_off_c,9,54,64,0
4,78120, Note_off_c,9,36,64,0
4,78240, Note_on_c,9,57,69,0
4,78240, Note_on_c,9,40,106,0
4,78240, Note_on_c,9,54,110,0
4,78241, Note_off_c,9,40,64,0
4,78241, Note_off_c,9,57,64,0
4,78260, Note_off_c,9,54,64,0
4,78580, Note_on_c,9,54,54,0
4,78580, Note_on_c,9,36,32,0
4,78581, Note_off_c,9,54,64,0
4,78600, Note_off_c,9,36,64,0
4,78720, Note_on_c,9,53,101,0
4,78720, Note_on_c,9,54,79,0
4,78721, Note_off_c,9,53,64,0
4,78740, Note_off_c,9,54,64,0
4,78740, Note_on_c,9,36,76,0
4,78741, Note_off_c,9,36,64,0
4,79060, Note_on_c,9,54,69,0
4,79080, Note_off_c,9,54,64,0
4,79200, Note_on_c,9,57,56,0
4,79200, Note_on_c,9,40,106,0
4,79200, Note_on_c,9,54,112,0
4,79201, Note_off_c,9,40,64,0
4,79201, Note_off_c,9,57,64,0
4,79220, Note_off_c,9,54,64,0
4,79540, Note_on_c,9,54,45,0
4,79540, Note_on_c,9,36,76,0
4,79560, Note_off_c,9,36,64,0
4,79560, Note_off_c,9,54,64,0
4,79680, Note_on_c,9,53,101,0
4,79680, Note_on_c,9,54,85,0
4,79681, Note_off_c,9,53,64,0
4,79700, Note_off_c,9,54,64,0
4,80020, Note_on_c,9,54,49,0
4,80020, Note_on_c,9,36,70,0
4,80021, Note_off_c,9,54,64,0
4,80040, Note_off_c,9,36,64,0
4,80160, Note_on_c,9,57,73,0
4,80160, Note_on_c,9,40,106,0
4,80160, Note_on_c,9,54,108,0
4,80161, Note_off_c,9,40,64,0
4,80161, Note_off_c,9,57,64,0
4,80180, Note_off_c,9,54,64,0
4,80500, Note_on_c,9,54,67,0
4,80500, Note_on_c,9,36,55,0
4,80501, Note_off_c,9,54,64,0
4,80520, Note_off_c,9,36,64,0
4,80640, Note_on_c,9,53,103,0
4,80640, Note_on_c,9,36,80,0
4,80640, Note_on_c,9,54,79,0
4,80641, Note_off_c,9,53,64,0
4,80660, Note_off_c,9,36,64,0
4,80660, Note_off_c,9,54,64,0
4,80980, Note_on_c,9,54,69,0
4,80981, Note_off_c,9,54,64,0
4,81120, Note_on_c,9,57,69,0
4,81120, Note_on_c,9,40,106,0
4,81120, Note_on_c,9,54,111,0
4,81121, Note_off_c,9,40,64,0
4,81121, Note_off_c,9,57,64,0
4,81140, Note_off_c,9,54,64,0
4,81460, Note_on_c,9,54,64,0
4,81460, Note_on_c,9,36,76,0
4,81461, Note_off_c,9,54,64,0
4,81480, Note_off_c,9,36,64,0
4,81600, Note_on_c,9,53,101,0
4,81600, Note_on_c,9,54,84,0
4,81601, Note_off_c,9,53,64,0
4,81620, Note_off_c,9,54,64,0
4,81940, Note_on_c,9,36,73,0
4,81940, Note_on_c,9,54,73,0
4,81940, Note_on_c,9,40,32,0
4,81941, Note_off_c,9,54,64,0
4,81941, Note_off_c,9,36,64,0
4,81960, Note_off_c,9,40,64,0
4,82080, Note_on_c,9,57,69,0
4,82080, Note_on_c,9,40,106,0
4,82080, Note_on_c,9,54,112,0
4,82081, Note_off_c,9,40,64,0
4,82081, Note_off_c,9,57,64,0
4,82100, Note_off_c,9,54,64,0
4,82420, Note_on_c,9,36,36,0
4,82420, Note_on_c,9,54,55,0
4,82421, Note_off_c,9,36,64,0
4,82440, Note_off_c,9,54,64,0
4,82560, Note_on_c,9,53,101,0
4,82560, Note_on_c,9,54,76,0
4,82560, Note_on_c,9,36,83,0
4,82561, Note_off_c,9,53,64,0
4,82580, Note_off_c,9,54,64,0
4,82580, Note_off_c,9,36,64,0
4,82880, Note_on_c,9,40,36,0
4,82881, Note_off_c,9,40,64,0
4,82900, Note_on_c,9,54,73,0
4,82920, Note_off_c,9,54,64,0
4,83040, Note_on_c,9,40,106,0
4,83040, Note_on_c,9,57,67,0
4,83040, Note_on_c,9,54,115,0
4,83041, Note_off_c,9,57,64,0
4,83041, Note_off_c,9,40,64,0
4,83060, Note_off_c,9,54,64,0
4,83380, Note_on_c,9,54,66,0
4,83380, Note_on_c,9,36,85,0
4,83381, Note_off_c,9,36,64,0
4,83381, Note_off_c,9,54,64,0
4,83520, Note_on_c,9,53,105,0
4,83520, Note_on_c,9,54,72,0
4,83521, Note_off_c,9,54,64,0
4,83521, Note_off_c,9,53,64,0
4,83840, Note_on_c,9,36,32,0
4,83860, Note_off_c,9,36,64,0
4,83860, Note_on_c,9,54,54,0
4,83861, Note_off_c,9,54,64,0
4,84000, Note_on_c,9,57,70,0
4,84000, Note_on_c,9,40,106,0
4,84000, Note_on_c,9,54,111,0
4,84001, Note_off_c,9,54,64,0
4,84001, Note_off_c,9,40,64,0
4,84001, Note_off_c,9,57,64,0
4,84340, Note_on_c,9,54,77,0
4,84340, Note_on_c,9,36,82,0
4,84360, Note_off_c,9,36,64,0
4,84360, Note_off_c,9,54,64,0
4,84480, Note_on_c,9,53,103,0
4,84480, Note_on_c,9,54,44,0
4,84481, Note_off_c,9,53,64,0
4,84500, Note_off_c,9,54,64,0
4,84500, Note_on_c,9,36,89,0
4,84501, Note_off_c,9,36,64,0
4,84820, Note_on_c,9,54,50,0
4,84840, Note_off_c,9,54,64,0
4,84960, Note_on_c,9,40,106,0
4,84960, Note_on_c,9,54,105,0
4,84960, Note_on_c,9,57,76,0
4,84961, Note_off_c,9,57,64,0
4,84961, Note_off_c,9,54,64,0
4,84961, Note_off_c,9,40,64,0
4,85300, Note_on_c,9,36,83,0
4,85300, Note_on_c,9,54,60,0
4,85301, Note_off_c,9,36,64,0
4,85320, Note_off_c,9,54,64,0
4,85440, Note_on_c,9,53,103,0
4,85440, Note_on_c,9,54,64,0
4,85441, Note_off_c,9,54,64,0
4,85441, Note_off_c,9,53,64,0
4,85780, Note_on_c,9,54,58,0
4,85780, Note_on_c,9,36,74,0
4,85781, Note_off_c,9,54,64,0
4,85800, Note_off_c,9,36,64,0
4,85920, Note_on_c,9,57,69,0
4,85920, Note_on_c,9,40,106,0
4,85920, Note_on_c,9,54,110,0
4,85921, Note_off_c,9,40,64,0
4,85921, Note_off_c,9,57,64,0
4,85940, Note_off_c,9,54,64,0
4,86260, Note_on_c,9,54,54,0
4,86260, Note_on_c,9,36,32,0
4,86261, Note_off_c,9,54,64,0
4,86280, Note_off_c,9,36,64,0
4,86400, Note_on_c,9,53,101,0
4,86400, Note_on_c,9,54,79,0
4,86401, Note_off_c,9,53,64,0
4,86420, Note_off_c,9,54,64,0
4,86420, Note_on_c,9,36,76,0
4,86421, Note_off_c,9,36,64,0
4,86740, Note_on_c,9,54,69,0
4,86760, Note_off_c,9,54,64,0
4,86880, Note_on_c,9,57,56,0
4,86880, Note_on_c,9,40,106,0
4,86880, Note_on_c,9,54,112,0
4,86881, Note_off_c,9,40,64,0
4,86881, Note_off_c,9,57,64,0
4,86900, Note_off_c,9,54,64,0
4,87220, Note_on_c,9,54,45,0
4,87220, Note_on_c,9,36,76,0
4,87240, Note_off_c,9,36,64,0
4,87240, Note_off_c,9,54,64,0
4,87360, Note_on_c,9,53,101,0
4,87360, Note_on_c,9,54,85,0
4,87361, Note_off_c,9,53,64,0
4,87380, Note_off_c,9,54,64,0
4,87700, Note_on_c,9,54,49,0
4,87700, Note_on_c,9,36,70,0
4,87701, Note_off_c,9,54,64,0
4,87720, Note_off_c,9,36,64,0
4,87840, Note_on_c,9,57,73,0
4,87840, Note_on_c,9,40,106,0
4,87840, Note_on_c,9,54,108,0
4,87841, Note_off_c,9,40,64,0
4,87841, Note_off_c,9,57,64,0
4,87860, Note_off_c,9,54,64,0
4,88180, Note_on_c,9,54,67,0
4,88180, Note_on_c,9,36,55,0
4,88181, Note_off_c,9,54,64,0
4,88200, Note_off_c,9,36,64,0
4,88320, Note_on_c,9,53,103,0
4,88320, Note_on_c,9,36,80,0
4,88320, Note_on_c,9,54,79,0
4,88321, Note_off_c,9,53,64,0
4,88340, Note_off_c,9,36,64,0
4,88340, Note_off_c,9,54,64,0
4,88660, Note_on_c,9,54,69,0
4,88661, Note_off_c,9,54,64,0
4,88800, Note_on_c,9,57,69,0
4,88800, Note_on_c,9,40,106,0
4,88800, Note_on_c,9,54,111,0
4,88801, Note_off_c,9,40,64,0
4,88801, Note_off_c,9,57,64,0
4,88820, Note_off_c,9,54,64,0
4,89140, Note_on_c,9,54,64,0
4,89140, Note_on_c,9,36,76,0
4,89141, Note_off_c,9,54,64,0
4,89160, Note_off_c,9,36,64,0
4,89280, Note_on_c,9,53,101,0
4,89280, Note_on_c,9,54,84,0
4,89281, Note_off_c,9,53,64,0
4,89300, Note_off_c,9,54,64,0
4,89620, Note_on_c,9,36,73,0
4,89620, Note_on_c,9,54,73,0
4,89620, Note_on_c,9,40,32,0
4,89621, Note_off_c,9,54,64,0
4,89621, Note_off_c,9,36,64,0
4,89640, Note_off_c,9,40,64,0
4,89760, Note_on_c,9,57,69,0
4,89760, Note_on_c,9,40,106,0
4,89760, Note_on_c,9,54,112,0
4,89761, Note_off_c,9,40,64,0
4,89761, Note_off_c,9,57,64,0
4,89780, Note_off_c,9,54,64,0
4,90100, Note_on_c,9,36,36,0
4,90100, Note_on_c,9,54,55,0
4,90101, Note_off_c,9,36,64,0
4,90120, Note_off_c,9,54,64,0
4,90240, Note_on_c,9,53,101,0
4,90240, Note_on_c,9,54,76,0
4,90240, Note_on_c,9,36,83,0
4,90241, Note_off_c,9,53,64,0
4,90260, Note_off_c,9,54,64,0
4,90260, Note_off_c,9,36,64,0
4,90560, Note_on_c,9,40,36,0
4,90561, Note_off_c,9,40,64,0
4,90580, Note_on_c,9,54,73,0
4,90600, Note_off_c,9,54,64,0
4,90720, Note_on_c,9,40,106,0
4,90720, Note_on_c,9,57,67,0
